Time [s],Packet ID,MOSI,MISO
1.577505416666667,0,0x37,
1.577514500000000,0,0x45,
1.577529583333333,0,0x0A,
1.577538666666667,0,0x53,
1.577547750000000,0,0x31,
1.577556833333333,0,0x32,
1.577565833333333,0,0x33,
1.577574916666667,0,0x30,
1.577584000000000,0,0x35,
1.577593083333333,0,0x30,
1.577602166666667,0,0x43,
1.577611166666667,0,0x38,
1.577620250000000,0,0x31,
1.577629333333333,0,0x33,
1.577638416666667,0,0x46,
1.577647500000000,0,0x30,
1.577656500000000,0,0x30,
1.577665583333333,0,0x31,
1.577674666666667,0,0x43,
1.577683750000000,0,0x35,
1.577692833333333,0,0x35,
1.577701916666667,0,0x32,
1.577711000000000,0,0x39,
1.577720000000000,0,0x30,
1.577729083333333,0,0x37,
1.577738166666667,0,0x46,
1.577747250000000,0,0x45,
1.577756333333333,0,0x32,
1.577765333333333,0,0x46,
1.577774416666667,0,0x38,
1.577783500000000,0,0x39,
1.577792583333333,0,0x30,
1.577801666666667,0,0x30,
1.577810666666667,0,0x30,
1.577819750000000,0,0x30,
1.577828833333333,0,0x34,
1.577837916666667,0,0x30,
1.577847000000000,0,0x39,
1.577856000000000,0,0x45,
1.577865083333333,0,0x30,
1.577874166666667,0,0x30,
1.577883250000000,0,0x35,
1.577892333333333,0,0x38,
1.577901416666667,0,0x38,
1.577910416666667,0,0x31,
1.577919500000000,0,0x33,
1.577928583333333,0,0x46,
1.577937666666667,0,0x30,
1.577946750000000,0,0x30,
1.577955833333333,0,0x31,
1.577964833333333,0,0x43,
1.577973916666667,0,0x38,
1.577983000000000,0,0x31,
1.577992083333333,0,0x35,
1.578001166666667,0,0x46,
1.578010166666667,0,0x30,
1.578019250000000,0,0x30,
1.578028333333333,0,0x30,
1.578037416666667,0,0x43,
1.578046500000000,0,0x37,
1.578055500000000,0,0x44,
1.578064583333333,0,0x32,
1.578073666666667,0,0x41,
1.578082750000000,0,0x34,
1.578091833333333,0,0x41,
1.578100833333333,0,0x31,
1.578109916666667,0,0x34,
1.578119000000000,0,0x38,
1.578128083333333,0,0x39,
1.578137166666667,0,0x32,
1.578146250000000,0,0x39,
1.578155333333333,0,0x30,
1.578164333333333,0,0x30,
1.578173416666667,0,0x30,
1.578182500000000,0,0x30,
1.578191583333333,0,0x46,
1.578200666666667,0,0x46,
1.578209666666667,0,0x0A,
1.578218750000000,0,0x53,
1.578227833333333,0,0x31,
1.578236916666667,0,0x32,
1.578246000000000,0,0x33,
1.578255000000000,0,0x30,
1.578264083333333,0,0x35,
1.578273166666667,0,0x32,
1.578282250000000,0,0x43,
1.578291333333333,0,0x37,
1.578300333333333,0,0x44,
1.578309416666667,0,0x32,
1.578318500000000,0,0x41,
1.578327583333333,0,0x30,
1.578336666666667,0,0x37,
1.578345666666667,0,0x37,
1.578354750000000,0,0x34,
1.578363833333333,0,0x33,
1.578372916666667,0,0x44,
1.578382000000000,0,0x32,
1.578391083333333,0,0x30,
1.578400166666667,0,0x31,
1.578409166666667,0,0x30,
1.578418250000000,0,0x30,
1.578427333333333,0,0x32,
1.578436416666667,0,0x38,
1.578445500000000,0,0x31,
1.578454500000000,0,0x30,
1.578463583333333,0,0x39,
1.578472666666667,0,0x30,
1.578481750000000,0,0x30,
1.578490833333333,0,0x31,
1.578499833333333,0,0x38,
1.578508916666667,0,0x38,
1.578518000000000,0,0x31,
1.578527083333333,0,0x33,
1.578536166666667,0,0x46,
1.578545166666667,0,0x30,
1.578560333333333,0,0x30,
1.578569416666667,0,0x31,
1.578578500000000,0,0x43,
1.578587500000000,0,0x37,
1.578596583333333,0,0x44,
1.578605666666667,0,0x32,
1.578614750000000,0,0x38,
1.578623833333333,0,0x34,
1.578632916666667,0,0x41,
1.578642000000000,0,0x31,
1.578651000000000,0,0x34,
1.578660083333333,0,0x38,
1.578669166666667,0,0x39,
1.578678250000000,0,0x32,
1.578687333333333,0,0x39,
1.578696333333333,0,0x30,
1.578705416666667,0,0x30,
1.578714500000000,0,0x30,
1.578723583333333,0,0x30,
1.578732666666667,0,0x33,
1.578741666666667,0,0x39,
1.578750750000000,0,0x32,
1.578759833333333,0,0x39,
1.578768916666667,0,0x46,
1.578778000000000,0,0x46,
1.578787000000000,0,0x46,
1.578796083333333,0,0x44,
1.578805166666667,0,0x35,
1.578814250000000,0,0x35,
1.578823333333333,0,0x32,
1.578832416666667,0,0x39,
1.578841416666667,0,0x30,
1.578850500000000,0,0x36,
1.578859583333333,0,0x33,
1.578868666666667,0,0x45,
1.578877750000000,0,0x43,
1.578886833333333,0,0x37,
1.578895833333333,0,0x0A,
1.578904916666667,0,0x53,
1.578914000000000,0,0x31,
1.578923083333333,0,0x32,
1.578932166666667,0,0x33,
1.578941166666667,0,0x30,
1.578950250000000,0,0x35,
1.578959333333333,0,0x34,
1.578968416666667,0,0x43,
1.578977500000000,0,0x37,
1.578986500000000,0,0x44,
1.578995583333333,0,0x32,
1.579004666666667,0,0x39,
1.579013750000000,0,0x30,
1.579022833333333,0,0x37,
1.579031833333333,0,0x37,
1.579040916666667,0,0x34,
1.579050000000000,0,0x37,
1.579059083333333,0,0x44,
1.579068166666667,0,0x34,
1.579077250000000,0,0x39,
1.579086250000000,0,0x34,
1.579095333333333,0,0x41,
1.579104416666667,0,0x37,
1.579113500000000,0,0x38,
1.579122583333333,0,0x37,
1.579131666666667,0,0x44,
1.579140666666667,0,0x32,
1.579149750000000,0,0x38,
1.579158833333333,0,0x30,
1.579167916666667,0,0x37,
1.579177000000000,0,0x37,
1.579186000000000,0,0x34,
1.579195083333333,0,0x38,
1.579204166666667,0,0x31,
1.579213250000000,0,0x33,
1.579222333333333,0,0x46,
1.579231333333333,0,0x30,
1.579240416666667,0,0x30,
1.579249500000000,0,0x31,
1.579258583333333,0,0x43,
1.579267666666667,0,0x38,
1.579276666666667,0,0x31,
1.579285750000000,0,0x35,
1.579294833333333,0,0x46,
1.579303916666667,0,0x30,
1.579313000000000,0,0x30,
1.579322083333333,0,0x30,
1.579331166666667,0,0x38,
1.579340166666667,0,0x37,
1.579349250000000,0,0x44,
1.579358333333333,0,0x32,
1.579367416666667,0,0x41,
1.579376500000000,0,0x34,
1.579385500000000,0,0x41,
1.579394583333333,0,0x31,
1.579403666666667,0,0x34,
1.579412750000000,0,0x35,
1.579421833333333,0,0x35,
1.579430833333333,0,0x30,
1.579439916666667,0,0x41,
1.579449000000000,0,0x30,
1.579458083333333,0,0x36,
1.579467166666667,0,0x33,
1.579476166666667,0,0x45,
1.579485250000000,0,0x39,
1.579494333333333,0,0x39,
1.579503416666667,0,0x34,
1.579512500000000,0,0x39,
1.579521500000000,0,0x30,
1.579530583333333,0,0x30,
1.579539666666667,0,0x30,
1.579548750000000,0,0x30,
1.579557833333333,0,0x37,
1.579566916666667,0,0x34,
1.579582000000000,0,0x0A,
1.579591083333333,0,0x53,
1.579600166666667,0,0x31,
1.579609250000000,0,0x32,
1.579618333333333,0,0x33,
1.579627333333333,0,0x30,
1.579636416666667,0,0x35,
1.579645500000000,0,0x36,
1.579654583333333,0,0x43,
1.579663666666667,0,0x34,
1.579672666666667,0,0x38,
1.579681750000000,0,0x30,
1.579690833333333,0,0x30,
1.579699916666667,0,0x30,
1.579709000000000,0,0x30,
1.579718000000000,0,0x42,
1.579727083333333,0,0x43,
1.579736166666667,0,0x38,
1.579745250000000,0,0x31,
1.579754333333333,0,0x35,
1.579763333333333,0,0x46,
1.579772416666667,0,0x30,
1.579781500000000,0,0x30,
1.579790583333333,0,0x31,
1.579799666666667,0,0x43,
1.579808750000000,0,0x33,
1.579817833333333,0,0x44,
1.579826833333333,0,0x32,
1.579835916666667,0,0x30,
1.579845000000000,0,0x35,
1.579854083333333,0,0x35,
1.579863166666667,0,0x35,
1.579872166666667,0,0x35,
1.579881250000000,0,0x36,
1.579890333333333,0,0x31,
1.579899416666667,0,0x32,
1.579908500000000,0,0x39,
1.579917500000000,0,0x35,
1.579926583333333,0,0x35,
1.579935666666667,0,0x35,
1.579944750000000,0,0x36,
1.579953833333333,0,0x37,
1.579962833333333,0,0x44,
1.579971916666667,0,0x30,
1.579981000000000,0,0x41,
1.579990083333333,0,0x34,
1.579999166666667,0,0x38,
1.580008250000000,0,0x39,
1.580017250000000,0,0x36,
1.580026333333333,0,0x37,
1.580035416666667,0,0x44,
1.580044500000000,0,0x34,
1.580053583333333,0,0x39,
1.580062666666667,0,0x46,
1.580071666666667,0,0x45,
1.580080750000000,0,0x37,
1.580089833333333,0,0x30,
1.580098916666667,0,0x37,
1.580108000000000,0,0x44,
1.580117000000000,0,0x32,
1.580126083333333,0,0x39,
1.580135166666667,0,0x34,
1.580144250000000,0,0x30,
1.580153333333333,0,0x35,
1.580162333333333,0,0x30,
1.580171416666667,0,0x31,
1.580180500000000,0,0x44,
1.580189583333333,0,0x32,
1.580198666666667,0,0x39,
1.580207666666667,0,0x30,
1.580216750000000,0,0x30,
1.580225833333333,0,0x30,
1.580234916666667,0,0x33,
1.580244000000000,0,0x31,
1.580253083333333,0,0x37,
1.580262083333333,0,0x0A,
1.580271166666667,0,0x53,
1.580280250000000,0,0x31,
1.580289333333333,0,0x32,
1.580298416666667,0,0x33,
1.580307500000000,0,0x30,
1.580316500000000,0,0x35,
1.580325583333333,0,0x38,
1.580334666666667,0,0x43,
1.580343750000000,0,0x37,
1.580352833333333,0,0x44,
1.580361833333333,0,0x32,
1.580370916666667,0,0x39,
1.580380000000000,0,0x35,
1.580389083333333,0,0x30,
1.580398166666667,0,0x35,
1.580407166666667,0,0x30,
1.580416250000000,0,0x32,
1.580425333333333,0,0x46,
1.580434416666667,0,0x38,
1.580443500000000,0,0x39,
1.580452500000000,0,0x30,
1.580461583333333,0,0x30,
1.580470666666667,0,0x30,
1.580479750000000,0,0x30,
1.580488833333333,0,0x34,
1.580497916666667,0,0x30,
1.580507000000000,0,0x39,
1.580516000000000,0,0x45,
1.580525083333333,0,0x30,
1.580534166666667,0,0x30,
1.580543250000000,0,0x35,
1.580552333333333,0,0x38,
1.580561333333333,0,0x38,
1.580570416666667,0,0x31,
1.580579500000000,0,0x33,
1.580588583333333,0,0x46,
1.580603666666667,0,0x30,
1.580612750000000,0,0x30,
1.580621833333333,0,0x31,
1.580630916666667,0,0x43,
1.580640000000000,0,0x38,
1.580649000000000,0,0x31,
1.580658083333333,0,0x35,
1.580667166666667,0,0x46,
1.580676250000000,0,0x30,
1.580685333333333,0,0x30,
1.580694333333333,0,0x30,
1.580703416666667,0,0x43,
1.580712500000000,0,0x37,
1.580721583333333,0,0x44,
1.580730666666667,0,0x32,
1.580739750000000,0,0x41,
1.580748833333333,0,0x34,
1.580757833333333,0,0x41,
1.580766916666667,0,0x31,
1.580776000000000,0,0x34,
1.580785083333333,0,0x38,
1.580794166666667,0,0x39,
1.580803166666667,0,0x32,
1.580812250000000,0,0x39,
1.580821333333333,0,0x30,
1.580830416666667,0,0x30,
1.580839500000000,0,0x30,
1.580848500000000,0,0x30,
1.580857583333333,0,0x37,
1.580866666666667,0,0x44,
1.580875750000000,0,0x32,
1.580884833333333,0,0x41,
1.580893833333333,0,0x30,
1.580902916666667,0,0x37,
1.580912000000000,0,0x37,
1.580921083333333,0,0x34,
1.580930166666667,0,0x37,
1.580939166666667,0,0x36,
1.580948250000000,0,0x0A,
1.580957333333333,0,0x53,
1.580966416666667,0,0x31,
1.580975500000000,0,0x32,
1.580984583333333,0,0x33,
1.580993666666667,0,0x30,
1.581002666666667,0,0x35,
1.581011750000000,0,0x41,
1.581020833333333,0,0x43,
1.581029916666667,0,0x33,
1.581039000000000,0,0x44,
1.581048000000000,0,0x32,
1.581057083333333,0,0x30,
1.581066166666667,0,0x31,
1.581075250000000,0,0x30,
1.581084333333333,0,0x30,
1.581093333333333,0,0x32,
1.581102416666667,0,0x38,
1.581111500000000,0,0x31,
1.581120583333333,0,0x30,
1.581129666666667,0,0x39,
1.581138666666667,0,0x30,
1.581147750000000,0,0x30,
1.581156833333333,0,0x31,
1.581165916666667,0,0x38,
1.581175000000000,0,0x38,
1.581184083333333,0,0x31,
1.581193083333333,0,0x33,
1.581202166666667,0,0x46,
1.581211250000000,0,0x30,
1.581220333333333,0,0x30,
1.581229416666667,0,0x31,
1.581238500000000,0,0x43,
1.581247500000000,0,0x37,
1.581256583333333,0,0x44,
1.581265666666667,0,0x32,
1.581274750000000,0,0x38,
1.581283833333333,0,0x34,
1.581292833333333,0,0x41,
1.581301916666667,0,0x31,
1.581311000000000,0,0x34,
1.581320083333333,0,0x38,
1.581329166666667,0,0x39,
1.581338166666667,0,0x32,
1.581347250000000,0,0x39,
1.581356333333333,0,0x30,
1.581365416666667,0,0x30,
1.581374500000000,0,0x30,
1.581383500000000,0,0x30,
1.581392583333333,0,0x33,
1.581401666666667,0,0x39,
1.581410750000000,0,0x32,
1.581419833333333,0,0x39,
1.581428916666667,0,0x30,
1.581437916666667,0,0x30,
1.581447000000000,0,0x30,
1.581456083333333,0,0x35,
1.581465166666667,0,0x35,
1.581474250000000,0,0x35,
1.581483333333333,0,0x32,
1.581492333333333,0,0x39,
1.581501416666667,0,0x30,
1.581510500000000,0,0x36,
1.581519583333333,0,0x33,
1.581528666666667,0,0x45,
1.581537666666667,0,0x37,
1.581546750000000,0,0x44,
1.581555833333333,0,0x32,
1.581564916666667,0,0x39,
1.581574000000000,0,0x30,
1.581583000000000,0,0x37,
1.581592083333333,0,0x37,
1.581601166666667,0,0x34,
1.581610250000000,0,0x33,
1.581619333333333,0,0x46,
1.581634416666667,0,0x0A,
1.581643500000000,0,0x53,
1.581652583333333,0,0x31,
1.581661666666667,0,0x32,
1.581670750000000,0,0x33,
1.581679750000000,0,0x30,
1.581688833333333,0,0x35,
1.581697916666667,0,0x43,
1.581707000000000,0,0x43,
1.581716083333333,0,0x37,
1.581725166666667,0,0x44,
1.581734166666667,0,0x34,
1.581743250000000,0,0x39,
1.581752333333333,0,0x34,
1.581761416666667,0,0x41,
1.581770500000000,0,0x37,
1.581779500000000,0,0x38,
1.581788583333333,0,0x37,
1.581797666666667,0,0x44,
1.581806750000000,0,0x32,
1.581815833333333,0,0x38,
1.581824833333333,0,0x30,
1.581833916666667,0,0x37,
1.581843000000000,0,0x37,
1.581852083333333,0,0x34,
1.581861166666667,0,0x38,
1.581870166666667,0,0x31,
1.581879250000000,0,0x33,
1.581888333333333,0,0x46,
1.581897416666667,0,0x30,
1.581906500000000,0,0x30,
1.581915583333333,0,0x31,
1.581924666666667,0,0x43,
1.581933666666667,0,0x38,
1.581942750000000,0,0x31,
1.581951833333333,0,0x35,
1.581960916666667,0,0x46,
1.581970000000000,0,0x30,
1.581979000000000,0,0x30,
1.581988083333333,0,0x30,
1.581997166666667,0,0x38,
1.582006250000000,0,0x37,
1.582015333333333,0,0x44,
1.582024333333333,0,0x32,
1.582033416666667,0,0x41,
1.582042500000000,0,0x34,
1.582051583333333,0,0x41,
1.582060666666667,0,0x31,
1.582069666666667,0,0x34,
1.582078750000000,0,0x35,
1.582087833333333,0,0x35,
1.582096916666667,0,0x30,
1.582106000000000,0,0x41,
1.582115000000000,0,0x30,
1.582124083333333,0,0x36,
1.582133166666667,0,0x33,
1.582142250000000,0,0x45,
1.582151333333333,0,0x39,
1.582160416666667,0,0x39,
1.582169500000000,0,0x34,
1.582178500000000,0,0x39,
1.582187583333333,0,0x30,
1.582196666666667,0,0x30,
1.582205750000000,0,0x30,
1.582214833333333,0,0x30,
1.582223833333333,0,0x34,
1.582232916666667,0,0x38,
1.582242000000000,0,0x30,
1.582251083333333,0,0x30,
1.582260166666667,0,0x30,
1.582269166666667,0,0x30,
1.582278250000000,0,0x34,
1.582287333333333,0,0x30,
1.582296416666667,0,0x38,
1.582305500000000,0,0x44,
1.582314500000000,0,0x0A,
1.582323583333333,0,0x53,
1.582332666666667,0,0x31,
1.582341750000000,0,0x32,
1.582350833333333,0,0x33,
1.582359916666667,0,0x30,
1.582368916666667,0,0x35,
1.582378000000000,0,0x45,
1.582387083333333,0,0x43,
1.582396166666667,0,0x38,
1.582405250000000,0,0x31,
1.582414333333333,0,0x33,
1.582423333333333,0,0x46,
1.582432416666667,0,0x30,
1.582441500000000,0,0x30,
1.582450583333333,0,0x31,
1.582459666666667,0,0x43,
1.582468666666667,0,0x38,
1.582477750000000,0,0x31,
1.582486833333333,0,0x35,
1.582495916666667,0,0x46,
1.582505000000000,0,0x30,
1.582514000000000,0,0x30,
1.582523083333333,0,0x30,
1.582532166666667,0,0x43,
1.582541250000000,0,0x37,
1.582550333333333,0,0x44,
1.582559333333333,0,0x32,
1.582568416666667,0,0x41,
1.582577500000000,0,0x34,
1.582586583333333,0,0x41,
1.582595666666667,0,0x31,
1.582604750000000,0,0x34,
1.582613750000000,0,0x38,
1.582622833333333,0,0x39,
1.582631916666667,0,0x30,
1.582641000000000,0,0x39,
1.582656166666667,0,0x30,
1.582665166666667,0,0x30,
1.582674250000000,0,0x30,
1.582683333333333,0,0x30,
1.582692416666667,0,0x33,
1.582701500000000,0,0x44,
1.582710500000000,0,0x32,
1.582719583333333,0,0x30,
1.582728666666667,0,0x31,
1.582737750000000,0,0x30,
1.582746833333333,0,0x30,
1.582755833333333,0,0x32,
1.582764916666667,0,0x38,
1.582774000000000,0,0x31,
1.582783083333333,0,0x34,
1.582792166666667,0,0x39,
1.582801166666667,0,0x30,
1.582810250000000,0,0x30,
1.582819333333333,0,0x31,
1.582828416666667,0,0x38,
1.582837500000000,0,0x38,
1.582846583333333,0,0x31,
1.582855583333333,0,0x33,
1.582864666666667,0,0x46,
1.582873750000000,0,0x30,
1.582882833333333,0,0x30,
1.582891916666667,0,0x31,
1.582901000000000,0,0x43,
1.582910000000000,0,0x37,
1.582919083333333,0,0x44,
1.582928166666667,0,0x32,
1.582937250000000,0,0x41,
1.582946333333333,0,0x34,
1.582955333333333,0,0x41,
1.582964416666667,0,0x31,
1.582973500000000,0,0x34,
1.582982583333333,0,0x35,
1.582991666666667,0,0x41,
1.583000666666667,0,0x0A,
1.583009750000000,0,0x53,
1.583018833333333,0,0x31,
1.583027916666667,0,0x32,
1.583037000000000,0,0x33,
1.583046000000000,0,0x30,
1.583055083333333,0,0x36,
1.583064166666667,0,0x30,
1.583073250000000,0,0x43,
1.583082333333333,0,0x38,
1.583091416666667,0,0x39,
1.583100500000000,0,0x34,
1.583109500000000,0,0x39,
1.583118583333333,0,0x30,
1.583127666666667,0,0x30,
1.583136750000000,0,0x30,
1.583145833333333,0,0x30,
1.583154833333333,0,0x38,
1.583163916666667,0,0x31,
1.583173000000000,0,0x33,
1.583182083333333,0,0x46,
1.583191166666667,0,0x30,
1.583200166666667,0,0x30,
1.583209250000000,0,0x31,
1.583218333333333,0,0x43,
1.583227416666667,0,0x38,
1.583236500000000,0,0x30,
1.583245500000000,0,0x46,
1.583254583333333,0,0x46,
1.583263666666667,0,0x30,
1.583272750000000,0,0x30,
1.583281833333333,0,0x30,
1.583290833333333,0,0x38,
1.583299916666667,0,0x37,
1.583309000000000,0,0x44,
1.583318083333333,0,0x32,
1.583327166666667,0,0x37,
1.583336250000000,0,0x34,
1.583345333333333,0,0x41,
1.583354333333333,0,0x31,
1.583363416666667,0,0x34,
1.583372500000000,0,0x37,
1.583381583333333,0,0x44,
1.583390666666667,0,0x30,
1.583399666666667,0,0x41,
1.583408750000000,0,0x35,
1.583417833333333,0,0x32,
1.583426916666667,0,0x37,
1.583436000000000,0,0x38,
1.583445000000000,0,0x35,
1.583454083333333,0,0x35,
1.583463166666667,0,0x34,
1.583472250000000,0,0x41,
1.583481333333333,0,0x30,
1.583490333333333,0,0x36,
1.583499416666667,0,0x33,
1.583508500000000,0,0x45,
1.583517583333333,0,0x39,
1.583526666666667,0,0x39,
1.583535750000000,0,0x34,
1.583544750000000,0,0x39,
1.583553833333333,0,0x30,
1.583562916666667,0,0x30,
1.583572000000000,0,0x30,
1.583581083333333,0,0x30,
1.583590166666667,0,0x38,
1.583599166666667,0,0x31,
1.583608250000000,0,0x33,
1.583617333333333,0,0x46,
1.583626416666667,0,0x30,
1.583635500000000,0,0x30,
1.583644500000000,0,0x31,
1.583653583333333,0,0x43,
1.583662666666667,0,0x41,
